489110016	90	1	1102141	01	0	1		2	中國思想史（一）	
489110016	90	1	1102511	01	0	1	80	2	詩選及習作（一）	
489110016	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110016	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110016	90	1	1102821	01	0	2	76	2	道家文獻選讀（一）	
489110016	90	1	3545001	01	0	7		2	教育哲學	
489110016	90	1	3545010	01	0	7		2	教育心理學	
489110016	90	1	7102002	01	3	3	92	2	現代英語閱讀	
489110016	90	1	7202001	01	3	3		3	微積分入門	
489110016	90	1	7303006	01	3	3	85	3	女性主義哲學	
489110016	90	1	9022016	01	2	1	95	0	體育：保齡球（一）	
489110017	90	1	1102011	01	0	1		2	文字學（一）	
489110017	90	1	1102023	01	0	1		2	中國文學史（三）	
489110017	90	1	1102141	01	0	1		2	中國思想史（一）	
489110017	90	1	1102151	01	0	2		2	史記(一)	
489110017	90	1	1102511	01	0	1	75	2	詩選及習作（一）	
489110017	90	1	1102631	01	0	2		2	現代詩（一）	
489110017	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110017	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110017	90	1	1102821	01	0	2	74	2	道家文獻選讀（一）	
489110017	90	1	7202001	01	3	3		3	微積分入門	
489110017	90	1	7407002	01	3	3	90	2	男女平等在台灣	
489110017	90	1	9022019	01	2	1	89	0	體育：羽球（一）	
489110018	90	1	1102011	01	0	1		2	文字學（一）	
489110018	90	1	1102023	01	0	1		2	中國文學史（三）	
489110018	90	1	1102141	01	0	1		2	中國思想史（一）	
489110018	90	1	1102151	01	0	2		2	史記(一)	
489110018	90	1	1102511	01	0	1	84	2	詩選及習作（一）	
489110018	90	1	1102521	01	0	2		2	中國小說選（一）	
489110018	90	1	1102631	01	0	2		2	現代詩（一）	
489110018	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110018	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110018	90	1	1102821	01	0	2	75	2	道家文獻選讀（一）	
489110018	90	1	7303006	01	3	3	88	3	女性主義哲學	
489110018	90	1	9022095	01	2	1	85	0	體育：身材雕塑(一)	
489110019	90	1	1101541	01	0	2		2	台灣文學（一）	
489110019	90	1	1102011	01	0	1		2	文字學（一）	
489110019	90	1	1102023	01	0	1		2	中國文學史（三）	
489110019	90	1	1102141	01	0	1		2	中國思想史（一）	
489110019	90	1	1102151	01	0	2		2	史記(一)	
489110019	90	1	1102511	01	0	1	70	2	詩選及習作（一）	
489110019	90	1	1102521	01	0	2		2	中國小說選（一）	
489110019	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110019	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110019	90	1	1102821	01	0	2	50	2	道家文獻選讀（一）	
489110019	90	1	7403003	01	3	3		2	當前國內外情勢分析	
489110019	90	1	7404008	01	3	3	86	2	網路上的倫理	
489110020	90	1	1102011	01	0	1		2	文字學（一）	
489110020	90	1	1102023	01	0	1		2	中國文學史（三）	
489110020	90	1	1102141	01	0	1		2	中國思想史（一）	
489110020	90	1	1102151	01	0	2		2	史記(一)	
489110020	90	1	1102511	01	0	1	78	2	詩選及習作（一）	
489110020	90	1	1102521	01	0	2		2	中國小說選（一）	
489110020	90	1	1102631	01	0	2		2	現代詩（一）	
489110020	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110020	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110020	90	1	7403001	01	3	3		2	政治學	
489110020	90	1	7407002	01	3	3	86	2	男女平等在台灣	
489110020	90	1	7503001	01	3	3		3	生命科學緒論	
489110020	90	1	9022019	01	2	1	78	0	體育：羽球（一）	
489110021	90	1	1101541	01	0	2		2	台灣文學（一）	
489110021	90	1	1102011	01	0	1		2	文字學（一）	
489110021	90	1	1102023	01	0	1		2	中國文學史（三）	
489110021	90	1	1102141	01	0	1		2	中國思想史（一）	
489110021	90	1	1102151	01	0	2		2	史記(一)	
489110021	90	1	1102511	01	0	1	80	2	詩選及習作（一）	
489110021	90	1	1102521	01	0	2		2	中國小說選（一）	
489110021	90	1	1102631	01	0	2		2	現代詩（一）	
489110021	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110021	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110021	90	1	1102821	01	0	2	73	2	道家文獻選讀（一）	
489110021	90	1	7404008	01	3	3	92	2	網路上的倫理	
489110021	90	1	9022016	01	2	1	79	0	體育：保齡球（一）	
489110022	90	1	1101541	01	0	2		2	台灣文學（一）	
489110022	90	1	1102011	01	0	1		2	文字學（一）	
489110022	90	1	1102023	01	0	1		2	中國文學史（三）	
489110022	90	1	1102141	01	0	1		2	中國思想史（一）	
489110022	90	1	1102151	01	0	2		2	史記(一)	
489110022	90	1	1102511	01	0	1	83	2	詩選及習作（一）	
489110022	90	1	1102631	01	0	2		2	現代詩（一）	
489110022	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110022	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110022	90	1	7402005	01	3	3	87	3	新聞實務與社會	
489110022	90	1	7407002	01	3	3	85	2	男女平等在台灣	
489110022	90	1	9022016	01	2	1	82	0	體育：保齡球（一）	
489110023	90	1	1101541	01	0	2		2	台灣文學（一）	
489110023	90	1	1102011	01	0	1		2	文字學（一）	
489110023	90	1	1102023	01	0	1		2	中國文學史（三）	
489110023	90	1	1102141	01	0	1		2	中國思想史（一）	
489110023	90	1	1102151	01	0	2		2	史記(一)	
489110023	90	1	1102511	01	0	1	91	2	詩選及習作（一）	
489110023	90	1	1102631	01	0	2		2	現代詩（一）	
489110023	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110023	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110023	90	1	1102821	01	0	2	76	2	道家文獻選讀（一）	
489110023	90	1	7302007	01	3	3	81	2	西洋文化史(一)	
489110023	90	1	7407006	01	3	3	83	2	終身學習與生涯規劃	
489110023	90	1	9022073	01	2	1	91	0	體育：有氧舞蹈（一）	
489110024	90	1	1101541	01	0	2		2	台灣文學（一）	
489110024	90	1	1102011	01	0	1		2	文字學（一）	
489110024	90	1	1102023	01	0	1		2	中國文學史（三）	
489110024	90	1	1102141	01	0	1		2	中國思想史（一）	
489110024	90	1	1102151	01	0	2		2	史記(一)	
489110024	90	1	1102511	01	0	1	60	2	詩選及習作（一）	
489110024	90	1	1102521	01	0	2		2	中國小說選（一）	
489110024	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110024	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110024	90	1	7407002	01	3	3	88	2	男女平等在台灣	
489110024	90	1	9022016	01	2	1	84	0	體育：保齡球（一）	
489110025	90	1	1102011	01	0	1		2	文字學（一）	
489110025	90	1	1102023	01	0	1		2	中國文學史（三）	
489110025	90	1	1102141	01	0	1		2	中國思想史（一）	
489110025	90	1	1102151	01	0	2		2	史記(一)	
489110025	90	1	1102511	01	0	1	95	2	詩選及習作（一）	
489110025	90	1	1102631	01	0	2		2	現代詩（一）	
489110025	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110025	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110025	90	1	1102821	01	0	2	86	2	道家文獻選讀（一）	
489110025	90	1	7102002	09	3	3	92	2	現代英語閱讀	
489110025	90	1	7407002	01	3	3	95	2	男女平等在台灣	
489110025	90	1	9022081	03	2	1		0	體育：游泳（一）	
489110025	90	1	9032026	01	1	2		1	戰爭淺談與二次大戰戰史	
489110026	90	1	1102011	01	0	1		2	文字學（一）	
489110026	90	1	1102023	01	0	1		2	中國文學史（三）	
489110026	90	1	1102141	01	0	1		2	中國思想史（一）	
489110026	90	1	1102151	01	0	2		2	史記(一)	
489110026	90	1	1102511	01	0	1	90	2	詩選及習作（一）	
489110026	90	1	1102631	01	0	2		2	現代詩（一）	
489110026	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110026	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110026	90	1	1102821	01	0	2	74	2	道家文獻選讀（一）	
489110026	90	1	7303006	01	3	3	84	3	女性主義哲學	
489110026	90	1	7501002	01	3	3		2	機械工程概論	
489110026	90	1	9022011	03	2	1		0	體育：高爾夫球（一）　	
489110026	90	1	9032026	01	1	2		1	戰爭淺談與二次大戰戰史	
489110027	90	1	1101541	01	0	2		2	台灣文學（一）	
489110027	90	1	1102011	01	0	1		2	文字學（一）	
489110027	90	1	1102023	01	0	1		2	中國文學史（三）	
489110027	90	1	1102141	01	0	1		2	中國思想史（一）	
489110027	90	1	1102151	01	0	2		2	史記(一)	
489110027	90	1	1102511	01	0	1	60	2	詩選及習作（一）	
489110027	90	1	1102521	01	0	2		2	中國小說選（一）	
489110027	90	1	1102631	01	0	2		2	現代詩（一）	
489110027	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110027	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110027	90	1	1102821	01	0	2	60	2	道家文獻選讀（一）	
489110027	90	1	7302007	01	3	3	68	2	西洋文化史(一)	
489110027	90	1	9022095	01	2	1	82	0	體育：身材雕塑(一)	
489110028	90	1	1102011	01	0	1		2	文字學（一）	
489110028	90	1	1102023	01	0	1		2	中國文學史（三）	
489110028	90	1	1102141	01	0	1		2	中國思想史（一）	
489110028	90	1	1102511	01	0	1	60	2	詩選及習作（一）	
489110028	90	1	1102521	01	0	2		2	中國小說選（一）	
489110028	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110028	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110028	90	1	1102821	01	0	2	50	2	道家文獻選讀（一）	
489110028	90	1	7407002	01	3	3	83	2	男女平等在台灣	
489110028	90	1	7501002	01	3	3		2	機械工程概論	
489110028	90	1	7501012	01	3	3	48	3	科技與環境概論	
489110028	90	1	9022016	01	2	1	74	0	體育：保齡球（一）	
489110029	90	1	1102011	01	0	1		2	文字學（一）	
489110029	90	1	1102023	01	0	1		2	中國文學史（三）	
489110029	90	1	1102141	01	0	1		2	中國思想史（一）	
489110029	90	1	1102151	01	0	2		2	史記(一)	
489110029	90	1	1102511	01	0	1	84	2	詩選及習作（一）	
489110029	90	1	1102521	01	0	2		2	中國小說選（一）	
489110029	90	1	1102631	01	0	2		2	現代詩（一）	
489110029	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110029	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110029	90	1	7202001	01	3	3		3	微積分入門	
489110029	90	1	7403004	01	3	3	75	2	環境意識與環境保護	
489110029	90	1	9022095	01	2	1	80	0	體育：身材雕塑(一)	
489110030	90	1	1102011	01	0	1		2	文字學（一）	
489110030	90	1	1102023	01	0	1		2	中國文學史（三）	
489110030	90	1	1102141	01	0	1		2	中國思想史（一）	
489110030	90	1	1102151	01	0	2		2	史記(一)	
489110030	90	1	1102511	01	0	1	93	2	詩選及習作（一）	
489110030	90	1	1102521	01	0	2		2	中國小說選（一）	
489110030	90	1	1102631	01	0	2		2	現代詩（一）	
489110030	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110030	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110030	90	1	1102821	01	0	2	81	2	道家文獻選讀（一）	
489110030	90	1	7303006	01	3	3	90	3	女性主義哲學	
489110030	90	1	9022095	01	2	1	86	0	體育：身材雕塑(一)	
489110031	90	1	1101541	01	0	2		2	台灣文學（一）	
489110031	90	1	1102011	01	0	1		2	文字學（一）	
489110031	90	1	1102023	01	0	1		2	中國文學史（三）	
489110031	90	1	1102141	01	0	1		2	中國思想史（一）	
489110031	90	1	1102511	01	0	1	75	2	詩選及習作（一）	
489110031	90	1	1102631	01	0	2		2	現代詩（一）	
489110031	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110031	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110031	90	1	7407006	01	3	3	12	2	終身學習與生涯規劃	
489110031	90	1	9022019	01	2	1	60	0	體育：羽球（一）	
489110032	90	1	1101541	01	0	2		2	台灣文學（一）	
489110032	90	1	1102011	01	0	1		2	文字學（一）	
489110032	90	1	1102023	01	0	1		2	中國文學史（三）	
489110032	90	1	1102141	01	0	1		2	中國思想史（一）	
489110032	90	1	1102151	01	0	2		2	史記(一)	
489110032	90	1	1102511	01	0	1	75	2	詩選及習作（一）	
489110032	90	1	1102521	01	0	2		2	中國小說選（一）	
489110032	90	1	1102631	01	0	2		2	現代詩（一）	
489110032	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110032	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110032	90	1	7403004	01	3	3	81	2	環境意識與環境保護	
489110032	90	1	7407002	01	3	3	83	2	男女平等在台灣	
489110032	90	1	9022073	01	2	1	83	0	體育：有氧舞蹈（一）	
489110033	90	1	1101541	01	0	2		2	台灣文學（一）	
489110033	90	1	1102011	01	0	1		2	文字學（一）	
489110033	90	1	1102023	01	0	1		2	中國文學史（三）	
489110033	90	1	1102141	01	0	1		2	中國思想史（一）	
489110033	90	1	1102511	01	0	1	85	2	詩選及習作（一）	
489110033	90	1	1102531	01	0	2		2	中國小品文選讀（一)	
489110033	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110033	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110033	90	1	7402002	01	3	3		3	社會福利	
489110033	90	1	7403001	02	3	3		2	政治學	
489110033	90	1	9022073	01	2	1	85	0	體育：有氧舞蹈（一）	
489110034	90	1	1101411	01	0	1	90	2	國學導讀（一）	
489110034	90	1	1102011	01	0	1		2	文字學（一）	
489110034	90	1	1102023	01	0	1		2	中國文學史（三）	
489110034	90	1	1102141	01	0	1		2	中國思想史（一）	
489110034	90	1	1102151	01	0	2		2	史記(一)	
489110034	90	1	1102511	01	0	1	95	2	詩選及習作（一）	
489110034	90	1	1102631	01	0	2		2	現代詩（一）	
489110034	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110034	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110034	90	1	1102821	01	0	2	81	2	道家文獻選讀（一）	
489110034	90	1	7407002	01	3	3	93	2	男女平等在台灣	
489110034	90	1	9022081	03	2	1		0	體育：游泳（一）	
489110035	90	1	1102011	01	0	1		2	文字學（一）	
489110035	90	1	1102023	01	0	1		2	中國文學史（三）	
489110035	90	1	1102141	01	0	1		2	中國思想史（一）	
489110035	90	1	1102151	01	0	2		2	史記(一)	
489110035	90	1	1102511	01	0	1	80	2	詩選及習作（一）	
489110035	90	1	1102631	01	0	2		2	現代詩（一）	
489110035	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110035	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110035	90	1	7403004	01	3	3	81	2	環境意識與環境保護	
489110035	90	1	7407002	01	3	3	88	2	男女平等在台灣	
489110035	90	1	9022073	01	2	1	80	0	體育：有氧舞蹈（一）	
489110036	90	1	1102011	01	0	1		2	文字學（一）	
489110036	90	1	1102141	01	0	1		2	中國思想史（一）	
489110036	90	1	1102151	01	0	2		2	史記(一)	
489110036	90	1	1102511	01	0	1	73	2	詩選及習作（一）	
489110036	90	1	1102521	01	0	2		2	中國小說選（一）	
489110036	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110036	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110036	90	1	1203161	01	0	2		2	史學方法（一）	
489110036	90	1	3103040	01	0	2	74	3	社會福利英文	
489110036	90	1	7407002	01	3	3	62	2	男女平等在台灣	
489110036	90	1	9022095	01	2	1	75	0	體育：身材雕塑(一)	
489110037	90	1	1101411	01	0	1	76	2	國學導讀（一）	
489110037	90	1	1102011	01	0	1		2	文字學（一）	
489110037	90	1	1102023	01	0	1		2	中國文學史（三）	
489110037	90	1	1102141	01	0	1		2	中國思想史（一）	
489110037	90	1	1102151	01	0	2		2	史記(一)	
489110037	90	1	1102511	01	0	1	78	2	詩選及習作（一）	
489110037	90	1	1102631	01	0	2		2	現代詩（一）	
489110037	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110037	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110037	90	1	3101037	01	0	2		3	貧窮與社會福利	
489110037	90	1	7403004	01	3	3	72	2	環境意識與環境保護	
489110037	90	1	7407002	01	3	3	86	2	男女平等在台灣	
489110037	90	1	9022016	01	2	1	85	0	體育：保齡球（一）	
489110038	90	1	1102011	01	0	1		2	文字學（一）	
489110038	90	1	1102023	01	0	1		2	中國文學史（三）	
489110038	90	1	1102141	01	0	1		2	中國思想史（一）	
489110038	90	1	1102151	01	0	2		2	史記(一)	
489110038	90	1	1102511	01	0	1	60	2	詩選及習作（一）	
489110038	90	1	1102631	01	0	2		2	現代詩（一）	
489110038	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110038	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110038	90	1	7403003	01	3	3		2	當前國內外情勢分析	
489110038	90	1	7501002	01	3	3		2	機械工程概論	
489110038	90	1	9022019	01	2	1	77	0	體育：羽球（一）	
489110039	90	1	1102011	01	0	1		2	文字學（一）	
489110039	90	1	1102023	01	0	1		2	中國文學史（三）	
489110039	90	1	1102141	01	0	1		2	中國思想史（一）	
489110039	90	1	1102151	01	0	2		2	史記(一)	
489110039	90	1	1102511	01	0	1	87	2	詩選及習作（一）	
489110039	90	1	1102521	01	0	2		2	中國小說選（一）	
489110039	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110039	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110039	90	1	1102821	01	0	2	51	2	道家文獻選讀（一）	
489110039	90	1	7407002	01	3	3	84	2	男女平等在台灣	
489110039	90	1	7501002	01	3	3		2	機械工程概論	
489110039	90	1	9021091	01	2	1	90	0	體育（特別班一）	
489110039	90	1	9022016	01	2	1	85	0	體育：保齡球（一）	
489110040	90	1	1101541	01	0	2		2	台灣文學（一）	
489110040	90	1	1102011	01	0	1		2	文字學（一）	
489110040	90	1	1102023	01	0	1		2	中國文學史（三）	
489110040	90	1	1102141	01	0	1		2	中國思想史（一）	
489110040	90	1	1102151	01	0	2		2	史記(一)	
489110040	90	1	1102511	01	0	1	50	2	詩選及習作（一）	
489110040	90	1	1102631	01	0	2		2	現代詩（一）	
489110040	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110040	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110040	90	1	7403001	02	3	3		2	政治學	
489110040	90	1	7403004	01	3	3	82	2	環境意識與環境保護	
489110040	90	1	7407002	01	3	3	84	2	男女平等在台灣	
489110040	90	1	9022016	01	2	1	73	0	體育：保齡球（一）	
489110041	90	1	1102011	01	0	1		2	文字學（一）	
489110041	90	1	1102023	01	0	1		2	中國文學史（三）	
489110041	90	1	1102141	01	0	1		2	中國思想史（一）	
489110041	90	1	1102151	01	0	2		2	史記(一)	
489110041	90	1	1102511	01	0	1	75	2	詩選及習作（一）	
489110041	90	1	1102521	01	0	2		2	中國小說選（一）	
489110041	90	1	1102531	01	0	2		2	中國小品文選讀（一)	
489110041	90	1	1102631	01	0	2		2	現代詩（一）	
489110041	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110041	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110041	90	1	1102821	01	0	2	74	2	道家文獻選讀（一）	
489110041	90	1	9022095	01	2	1	93	0	體育：身材雕塑(一)	
489110042	90	1	1101541	01	0	2		2	台灣文學（一）	
489110042	90	1	1102011	01	0	1		2	文字學（一）	
489110042	90	1	1102023	01	0	1		2	中國文學史（三）	
489110042	90	1	1102141	01	0	1		2	中國思想史（一）	
489110042	90	1	1102151	01	0	2		2	史記(一)	
489110042	90	1	1102511	01	0	1	88	2	詩選及習作（一）	
489110042	90	1	1102631	01	0	2		2	現代詩（一）	
489110042	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110042	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110042	90	1	1102821	01	0	2	72	2	道家文獻選讀（一）	
489110042	90	1	7501002	01	3	3		2	機械工程概論	
489110042	90	1	9022011	03	2	1		0	體育：高爾夫球（一）　	
489110042	90	1	9032026	01	1	2		1	戰爭淺談與二次大戰戰史	
489110043	90	1	1102011	01	0	1		2	文字學（一）	
489110043	90	1	1102023	01	0	1		2	中國文學史（三）	
489110043	90	1	1102141	01	0	1		2	中國思想史（一）	
489110043	90	1	1102151	01	0	2		2	史記(一)	
489110043	90	1	1102511	01	0	1	90	2	詩選及習作（一）	
489110043	90	1	1102521	01	0	2		2	中國小說選（一）	
489110043	90	1	1102631	01	0	2		2	現代詩（一）	
489110043	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110043	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110043	90	1	1102821	01	0	2	67	2	道家文獻選讀（一）	
489110043	90	1	7202001	01	3	3		3	微積分入門	
489110043	90	1	7302007	01	3	3	81	2	西洋文化史(一)	
489110043	90	1	9022011	01	2	1		0	體育：高爾夫球（一）　	
489110044	90	1	1102011	01	0	1		2	文字學（一）	
489110044	90	1	1102023	01	0	1		2	中國文學史（三）	
489110044	90	1	1102141	01	0	1		2	中國思想史（一）	
489110044	90	1	1102151	01	0	2		2	史記(一)	
489110044	90	1	1102511	01	0	1	75	2	詩選及習作（一）	
489110044	90	1	1102631	01	0	2		2	現代詩（一）	
489110044	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110044	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110044	90	1	1203531	01	0	2	92	2	日本史（一）	
489110044	90	1	7501002	01	3	3		2	機械工程概論	
489110044	90	1	9022093	02	2	1		0	體育：瑜珈(一)	
489110045	90	1	1102011	01	0	1		2	文字學（一）	
489110045	90	1	1102023	01	0	1		2	中國文學史（三）	
489110045	90	1	1102141	01	0	1		2	中國思想史（一）	
489110045	90	1	1102511	01	0	1	95	2	詩選及習作（一）	
489110045	90	1	1102631	01	0	2		2	現代詩（一）	
489110045	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110045	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110045	90	1	1152029	01	0	5	88	3	英國文學：中古與文藝復興時期	
489110045	90	1	7403002	03	3	3		2	憲法與政府	
489110045	90	1	7404001	02	3	3		2	法學緒論	
489110045	90	1	7503001	01	3	3		3	生命科學緒論	
489110045	90	1	9022016	01	2	1	74	0	體育：保齡球（一）	
489110046	90	1	1102011	01	0	1		2	文字學（一）	
489110046	90	1	1102023	01	0	1		2	中國文學史（三）	
489110046	90	1	1102141	01	0	1		2	中國思想史（一）	
489110046	90	1	1102151	01	0	2		2	史記(一)	
489110046	90	1	1102511	01	0	1	87	2	詩選及習作（一）	
489110046	90	1	1102521	01	0	2		2	中國小說選（一）	
489110046	90	1	1102631	01	0	2		2	現代詩（一）	
489110046	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110046	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110046	90	1	1102821	01	0	2	73	2	道家文獻選讀（一）	
489110046	90	1	7202001	01	3	3		3	微積分入門	
489110046	90	1	9022016	01	2	1	65	0	體育：保齡球（一）	
489110046	90	1	9032026	01	1	2		1	戰爭淺談與二次大戰戰史	
489110047	90	1	1101541	01	0	2		2	台灣文學（一）	
489110047	90	1	1102011	01	0	1		2	文字學（一）	
489110047	90	1	1102023	01	0	1		2	中國文學史（三）	
489110047	90	1	1102141	01	0	1		2	中國思想史（一）	
489110047	90	1	1102151	01	0	2		2	史記(一)	
489110047	90	1	1102511	01	0	1	70	2	詩選及習作（一）	
489110047	90	1	1102631	01	0	2		2	現代詩（一）	
489110047	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110047	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110047	90	1	7302014	01	3	3	89	2	南台灣鄉土文化	
489110047	90	1	7403003	01	3	3		2	當前國內外情勢分析	
489110047	90	1	7501002	01	3	3		2	機械工程概論	
489110047	90	1	9022019	01	2	1	71	0	體育：羽球（一）	
489110047	90	1	9032026	01	1	2		1	戰爭淺談與二次大戰戰史	
489110048	90	1	1101411	01	0	1	60	2	國學導讀（一）	
489110048	90	1	1102011	01	0	1		2	文字學（一）	
489110048	90	1	1102023	01	0	1		2	中國文學史（三）	
489110048	90	1	1102141	01	0	1		2	中國思想史（一）	
489110048	90	1	1102151	01	0	2		2	史記(一)	
489110048	90	1	1102511	01	0	1	60	2	詩選及習作（一）	
489110048	90	1	1102521	01	0	2		2	中國小說選（一）	
489110048	90	1	1102631	01	0	2		2	現代詩（一）	
489110048	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110048	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110048	90	1	7404008	01	3	3	62	2	網路上的倫理	
489110048	90	1	9022073	01	2	1	81	0	體育：有氧舞蹈（一）	
489110049	90	1	1102011	01	0	1		2	文字學（一）	
489110049	90	1	1102023	01	0	1		2	中國文學史（三）	
489110049	90	1	1102141	01	0	1		2	中國思想史（一）	
489110049	90	1	1102151	01	0	2		2	史記(一)	
489110049	90	1	1102511	01	0	1	60	2	詩選及習作（一）	
489110049	90	1	1102631	01	0	2		2	現代詩（一）	
489110049	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110049	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110049	90	1	7403004	01	3	3	73	2	環境意識與環境保護	
489110049	90	1	7501002	01	3	3		2	機械工程概論	
489110049	90	1	9022016	01	2	1	80	0	體育：保齡球（一）	
489110049	90	1	9032026	01	1	2		1	戰爭淺談與二次大戰戰史	
489110050	90	1	1102011	01	0	1		2	文字學（一）	
489110050	90	1	1102023	01	0	1		2	中國文學史（三）	
489110050	90	1	1102511	01	0	1	81	2	詩選及習作（一）	
489110050	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110050	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110050	90	1	2101001	04	0	1		4	微積分（一）	
489110050	90	1	4101005	06	0	1		3	計算機概論（一）	
489110050	90	1	7303006	01	3	3	84	3	女性主義哲學	
489110050	90	1	7403004	01	3	3	75	2	環境意識與環境保護	
489110050	90	1	7503004	01	3	3		2	生命交響曲	
489110050	90	1	9022073	01	2	1	76	0	體育：有氧舞蹈（一）	
489110051	90	1	1102011	01	0	1		2	文字學（一）	
489110051	90	1	1102023	01	0	1		2	中國文學史（三）	
489110051	90	1	1102141	01	0	1		2	中國思想史（一）	
489110051	90	1	1102151	01	0	2		2	史記(一)	
489110051	90	1	1102511	01	0	1	60	2	詩選及習作（一）	
489110051	90	1	1102531	01	0	2		2	中國小品文選讀（一)	
489110051	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110051	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110051	90	1	1204691	01	0	2		2	西洋藝術史（一）	
489110051	90	1	7302007	01	3	3	45	2	西洋文化史(一)	
489110051	90	1	7407007	01	3	3	73	2	英國女性政治史話	
489110051	90	1	9022073	01	2	1	0	0	體育：有氧舞蹈（一）	
489110052	90	1	1102011	01	0	1		2	文字學（一）	
489110052	90	1	1102023	01	0	1		2	中國文學史（三）	
489110052	90	1	1102141	01	0	1		2	中國思想史（一）	
489110052	90	1	1102151	01	0	2		2	史記(一)	
489110052	90	1	1102511	01	0	1	80	2	詩選及習作（一）	
489110052	90	1	1102521	01	0	2		2	中國小說選（一）	
489110052	90	1	1102713	01	0	1		2	歷代文選及習作（一）	
489110052	90	1	1102721	01	0	1		2	詞選及習作（一）	
489110052	90	1	1102821	01	0	2	63	2	道家文獻選讀（一）	
489110052	90	1	1152031	01	0	4	6	3	英國文學:十九世紀	
489110052	90	1	7303006	01	3	3	74	3	女性主義哲學	
489110052	90	1	9022095	01	2	1	80	0	體育：身材雕塑(一)	
489110053	90	1	1101541	01	0	2		2	台灣文學（一）	
489110053	90	1	1102011	01	0	1		2	文字學（一）	
